camada,basename,titulo,tipo,pasta,prioridade,profundidade,fontes_previstas,links_candidatos,status,caminho_origem,tamanho_bytes,sha256,grupo_duplicata,observacoes
vault_curado,Sistema-Operacional-de-Marketing.md,Sistema-Operacional-de-Marketing,processo,02-Operacao-e-Processos,alta,avancada,[[Fonte - Reunioes de Junho 2026]] | [[Fonte - Notas Operacionais]],[[Processo-de-Briefing]] | [[Governanca-de-Aprovacoes]] | [[Ritual-Mensal-de-Metricas]],auditado,02-Operacao-e-Processos/Sistema-Operacional-de-Marketing.md,2155,2aebb23cb4c796c4e39580bb3db4d969581b1f7f23e49ff553ee62f6fdd781db,,subtipo=processo
vault_curado,ACIRV-Meet.md,ACIRV-Meet,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[Privacidade-e-Seguranca]] | [[Conecta-ACIRV]] | [[Riscos-Operacionais]],auditado,03-Projetos-Campanhas-e-Eventos/ACIRV-Meet.md,1710,873e083e571cb058b21816edf9f5c9380f3dfe33689e21df93ee869f8109c3ca,,subtipo=produto_digital
vault_curado,ACIRV-Mulher.md,ACIRV-Mulher,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[Mapa-de-Stakeholders]] | [[Arquitetura-de-Marca-e-Nomenclatura]] | [[Congresso-Regional-da-Empreendedora-Mulher]],auditado,03-Projetos-Campanhas-e-Eventos/ACIRV-Mulher.md,1803,4f492c8d4859e95b0b9d90b83df2b918db7165efaed571c6e8b1783acbbd78e8,,subtipo=programa
vault_curado,Cafe-Entre-Amigos.md,Cafe-Entre-Amigos,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Playbook Cafe Entre Amigos]] | [[Fonte - Notas Operacionais]],[[Checklist-de-Evento]] | [[Processo-de-Release]] | [[Calendario-Editorial-e-de-Eventos]],auditado,03-Projetos-Campanhas-e-Eventos/Cafe-Entre-Amigos.md,1965,51b646232bc8c1d0b9e84a202b6ccbe5556ef5d07247e6deaac9970ac4bff28b,,subtipo=programa
vault_curado,Cafe-com-o-Presidente.md,Cafe-com-o-Presidente,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[Mapa-de-Stakeholders]] | [[Registro-de-Decisoes]] | [[Gestao-de-Comunidade]],auditado,03-Projetos-Campanhas-e-Eventos/Cafe-com-o-Presidente.md,1709,f578c7a515f369c96dc8126f93c5f642647e29cd4c1efcdd2e32e286b5b2c9b9,,subtipo=programa
vault_curado,Campanha-Eu-Faco-Parte.md,Campanha-Eu-Faco-Parte,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Planejamento Estrategico 2026]] | [[Fonte - Notas Operacionais]],[[Pilares-Estrategicos-de-Comunicacao]] | [[Politica-Editorial-de-Evidencia]] | [[Instagram]],auditado,03-Projetos-Campanhas-e-Eventos/Campanha-Eu-Faco-Parte.md,1976,fc24a946d081c4eac15157f65bbe74c9bd29a0a829f1e5ab1766d2d8ab4dffe6,,subtipo=campanha
vault_curado,Campanha-Quem-Indica-Fortalece.md,Campanha-Quem-Indica-Fortalece,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Planejamento Estrategico 2026]] | [[Fonte - Notas Operacionais]],[[Metas-de-Marketing-2026]] | [[Mapa-de-Stakeholders]] | [[Politica-Editorial-de-Evidencia]],auditado,03-Projetos-Campanhas-e-Eventos/Campanha-Quem-Indica-Fortalece.md,1989,fe7ae9d9d9f12c33e8892d13e482326613de40319828ed6fe5c18c10e2449a62,,subtipo=campanha
vault_curado,Conecta-ACIRV.md,Conecta-ACIRV,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]] | [[Fonte - Planejamento Estrategico 2026]],[[Conecta-Saude]] | [[SudoExpo-2026]] | [[Mapa-de-Stakeholders]] | [[Politica-Editorial-de-Evidencia]],auditado,03-Projetos-Campanhas-e-Eventos/Conecta-ACIRV.md,2159,fb3d89170549159f973850c0d5ad9e845174d6b544e931d94aca2f2a44ac9923,,subtipo=projeto
vault_curado,Conecta-Saude.md,Conecta-Saude,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]] | [[Fonte - Playbook de Releases]],[[Conecta-ACIRV]] | [[Processo-de-Release]] | [[Checklist-de-Evento]],auditado,03-Projetos-Campanhas-e-Eventos/Conecta-Saude.md,1924,ca4e6eb8dfe72c0a257379f2d7897301c83122b2b1269e44598d964fc5275015,,subtipo=evento
vault_curado,Congresso-Regional-da-Empreendedora-Mulher.md,Congresso-Regional-da-Empreendedora-Mulher,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[ACIRV-Mulher]] | [[Processo-de-Release]] | [[Mapa-de-Stakeholders]],auditado,03-Projetos-Campanhas-e-Eventos/Congresso-Regional-da-Empreendedora-Mulher.md,1606,35fdcba5a9572634aa02e45330572745d34a9d09b5e45e0eacf83810027ab98b,,subtipo=evento
vault_curado,Ecossistema-Digital-ACIRV.md,Ecossistema-Digital-ACIRV,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[ACIRV-Meet]] | [[Privacidade-e-Seguranca]] | [[Criterios-de-Priorizacao-de-Marketing]],auditado,03-Projetos-Campanhas-e-Eventos/Ecossistema-Digital-ACIRV.md,1808,e927fcd04781e76027952ed475643afd7a91239e318fa8c1c0d9e4eb59b4ec29,,subtipo=produto_digital
vault_curado,Forum-da-Industria.md,Forum-da-Industria,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[Arquitetura-de-Marca-e-Nomenclatura]] | [[Processo-de-Release]] | [[Checklist-de-Evento]],auditado,03-Projetos-Campanhas-e-Eventos/Forum-da-Industria.md,1640,86701d1793fc3adbcbf9ca72aa7a0dcf77614978aab325b97120b39d3402c6b6,,subtipo=evento
vault_curado,Forum-de-IA.md,Forum-de-IA,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[Processo-de-Release]] | [[Politica-Editorial-de-Evidencia]] | [[Reels-e-Video-Curto]],auditado,03-Projetos-Campanhas-e-Eventos/Forum-de-IA.md,1646,540545321ff43c33268779cf1ff58b11cd2fc8a07ba4e95f653af9eef14176f0,,subtipo=evento
vault_curado,Happy-Hour-Especial-Copa-2026.md,Happy-Hour-Especial-Copa-2026,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[Calendario-Editorial-e-de-Eventos]] | [[Checklist-de-Evento]] | [[Gestao-de-Capacidade-e-WIP]],auditado,03-Projetos-Campanhas-e-Eventos/Happy-Hour-Especial-Copa-2026.md,1818,e3c09d5bd9f39bf3a171eab0f1994e8a8a1c72d6f98264b93b0387642730c8ea,,subtipo=evento
vault_curado,Sorriso-Verdadeiro.md,Sorriso-Verdadeiro,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Notas Operacionais]],[[Privacidade-e-Seguranca]] | [[Politica-Editorial-de-Evidencia]] | [[Checklist-de-Evento]],auditado,03-Projetos-Campanhas-e-Eventos/Sorriso-Verdadeiro.md,1733,200a986ab4cd54747dab7cf609e180dea7cc6a43eb1291402e228bf98a5af36e,,subtipo=projeto_social
vault_curado,SudoExpo-2026.md,SudoExpo-2026,projeto,03-Projetos-Campanhas-e-Eventos,media,avancada,[[Fonte - Reunioes de Junho 2026]] | [[Fonte - Notas Operacionais]],[[Organizacao-SudoExpo-09-06-2026]] | [[Fluxo-Macro-de-Eventos]] | [[Conecta-ACIRV]],auditado,03-Projetos-Campanhas-e-Eventos/SudoExpo-2026.md,1880,6a3ba8f3d87072155572625a4419a7104c8191168a774b7afdc51d41949db72e,,subtipo=evento
vault_curado,Assessoria-de-Imprensa.md,Assessoria-de-Imprensa,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Playbook de Releases]] | [[Fonte - Notas Operacionais]],[[Processo-de-Release]] | [[Autoridade-Institucional]] | [[Politica-Editorial-de-Evidencia]],auditado,04-Conteudo-Canais-e-Imprensa/Assessoria-de-Imprensa.md,1814,849affc2bd484de3647e1b6ed3de08cd3f0bf3c9dc8a1772fba7e0000bee6e0f,,subtipo=canal
vault_curado,Autoridade-Institucional.md,Autoridade-Institucional,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Planejamento Estrategico 2026]],[[Pilares-Estrategicos-de-Comunicacao]] | [[Assessoria-de-Imprensa]] | [[Politica-Editorial-de-Evidencia]],auditado,04-Conteudo-Canais-e-Imprensa/Autoridade-Institucional.md,1706,5c898539334a033ca16728986a8d725ef788d1bdb33db6c126efa4db509992c4,,subtipo=conceito
vault_curado,Calendario-Editorial-e-de-Eventos.md,Calendario-Editorial-e-de-Eventos,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Reunioes de Junho 2026]] | [[Fonte - Notas Operacionais]],[[Quadro-Operacional-Kanban]] | [[Ritual-Semanal-de-Priorizacao]] | [[Pilares-Estrategicos-de-Comunicacao]],auditado,04-Conteudo-Canais-e-Imprensa/Calendario-Editorial-e-de-Eventos.md,1876,81443194fae1ab3afcff33be4a658004468a8c934e11f5fc51a08e2bd7dc14c5,,subtipo=calendario
vault_curado,Carrosseis.md,Carrosseis,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Dados Marketing]] | [[Fonte - Notas Operacionais]],[[Instagram]] | [[Manual-de-Carrosseis]] | [[Politica-Editorial-de-Evidencia]],auditado,04-Conteudo-Canais-e-Imprensa/Carrosseis.md,1816,458ef9d03500accf97895174300df455a087870f84ba67900710f98e61c0c97b,,subtipo=formato_conteudo
vault_curado,Instagram.md,Instagram,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Dados Marketing]] | [[Fonte - Notas Operacionais]],[[Diagnostico-de-84-Posts]] | [[Calendario-Editorial-e-de-Eventos]] | [[Manual-Operacional-de-Tom-de-Voz]],auditado,04-Conteudo-Canais-e-Imprensa/Instagram.md,1946,b095e0c7d05a7111ce8bdc1335ad41eb67f3ef2b4095ac12f69bf129c97e31c3,,subtipo=canal
vault_curado,Manual-de-Carrosseis.md,Manual-de-Carrosseis,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Notas Operacionais]] | [[Fonte - Manual de Tom de Voz]],[[Carrosseis]] | [[Processo-de-Briefing]] | [[Governanca-de-Aprovacoes]],auditado,04-Conteudo-Canais-e-Imprensa/Manual-de-Carrosseis.md,1702,b288e20fb0c7660fe5f84a43ea357863e3f53c9c2129cdf82ee637688913441d,,subtipo=manual
vault_curado,Minuto-ACIRV.md,Minuto-ACIRV,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Notas Operacionais]],[[Reels-e-Video-Curto]] | [[Servicos-e-Beneficios-da-ACIRV]] | [[Manual-Operacional-de-Tom-de-Voz]],auditado,04-Conteudo-Canais-e-Imprensa/Minuto-ACIRV.md,1656,480b154bfe50fdb13a91d8a37462a95fc5668363fb22679ef3f55d485702c51a,,subtipo=serie_conteudo
vault_curado,Reels-e-Video-Curto.md,Reels-e-Video-Curto,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Dados Marketing]] | [[Fonte - Notas Operacionais]],[[Minuto-ACIRV]] | [[Politica-Editorial-de-Evidencia]] | [[Calendario-Editorial-e-de-Eventos]],auditado,04-Conteudo-Canais-e-Imprensa/Reels-e-Video-Curto.md,1842,48568f37c4261b9f37af3d32e153c40460bc7bd6413e81ec758883c233b6d724,,subtipo=formato_conteudo
vault_curado,Regulamento-de-Captura-e-Postagem.md,Regulamento-de-Captura-e-Postagem,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Notas Operacionais]],[[Checklist-de-Evento]] | [[Privacidade-e-Seguranca]] | [[Stories]],auditado,04-Conteudo-Canais-e-Imprensa/Regulamento-de-Captura-e-Postagem.md,1685,c736609dda3d8da97ccf5d7f90c457c85231404c2baa16f367399e6f4fff52d2,,subtipo=politica
vault_curado,Servicos-e-Beneficios-da-ACIRV.md,Servicos-e-Beneficios-da-ACIRV,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Notas Operacionais]],[[Minuto-ACIRV]] | [[Posicionamento-e-Proposta-de-Valor]] | [[Mapa-de-Stakeholders]],auditado,04-Conteudo-Canais-e-Imprensa/Servicos-e-Beneficios-da-ACIRV.md,1780,b49321dd9cf7e63c04f0511fd45d912b65c10c9142a12e1e6891634605cdd0ea,,subtipo=catalogo
vault_curado,Site-e-Landing-Pages.md,Site-e-Landing-Pages,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Notas Operacionais]] | [[Fonte - Dados Marketing]],[[Metas-de-Marketing-2026]] | [[Privacidade-e-Seguranca]] | [[Ecossistema-Digital-ACIRV]],auditado,04-Conteudo-Canais-e-Imprensa/Site-e-Landing-Pages.md,1781,8f64c351bfeded7f8be17e2b48e938970fcce2d182ace223f79c409c892ebac3,,subtipo=canal
vault_curado,Stories.md,Stories,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Notas Operacionais]],[[Instagram]] | [[Regulamento-de-Captura-e-Postagem]] | [[Calendario-Editorial-e-de-Eventos]],auditado,04-Conteudo-Canais-e-Imprensa/Stories.md,1637,68c0c3ca51d1843e45cceff4c5c53caa84e8bfb1ca9af1718e3bfbf824f6f581,,subtipo=formato_conteudo
vault_curado,WhatsApp-e-Comunicacao-Segmentada.md,WhatsApp-e-Comunicacao-Segmentada,canal,04-Conteudo-Canais-e-Imprensa,media,avancada,[[Fonte - Conversas WhatsApp]] | [[Fonte - Notas Operacionais]],[[Gestao-de-Comunidade]] | [[Mapa-de-Stakeholders]] | [[Privacidade-e-Seguranca]],auditado,04-Conteudo-Canais-e-Imprensa/WhatsApp-e-Comunicacao-Segmentada.md,1841,5b4f2f654121ef412fd9b2e35702d9f0d4e33128818a3352a0c07aa0b0cdd3d0,,subtipo=canal
vault_curado,Desempenho-de-Midia-Paga.md,Desempenho-de-Midia-Paga,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Relatorios de Trafego Pago]] | [[Fonte - Dados Marketing]],[[Dicionario-de-KPIs]] | [[Qualidade-dos-Dados-de-Marketing]] | [[Ritual-Mensal-de-Metricas]],auditado,05-Metricas-e-Decisao/Desempenho-de-Midia-Paga.md,2426,ffd3d2f7b0965390739c0ad8f68f599858a195b9260b3d802a3f337773431470,,subtipo=analise
vault_curado,Diagnostico-de-84-Posts.md,Diagnostico-de-84-Posts,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Dados Marketing]],[[Instagram]] | [[Carrosseis]] | [[Reels-e-Video-Curto]],auditado,05-Metricas-e-Decisao/Diagnostico-de-84-Posts.md,1849,ee31f4aac11b38b577a2483487443c0e3a397214fc7ad7c268598b33da4c3af6,,subtipo=analise
vault_curado,Dicionario-de-KPIs.md,Dicionario-de-KPIs,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Dados Marketing]],[[Historico-de-KPIs-Mensais]] | [[Qualidade-dos-Dados-de-Marketing]] | [[Ritual-Mensal-de-Metricas]],auditado,05-Metricas-e-Decisao/Dicionario-de-KPIs.md,1991,2e11a24a4d57bdb9fdba769aa450f5f22455bca22b21d5f7a275f605e7a619a2,,subtipo=dicionario
vault_curado,Historico-de-KPIs-Mensais.md,Historico-de-KPIs-Mensais,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Dados Marketing]],[[Dicionario-de-KPIs]] | [[Qualidade-dos-Dados-de-Marketing]] | [[Painel-Executivo]],auditado,05-Metricas-e-Decisao/Historico-de-KPIs-Mensais.md,2589,0b5ef1b8c44c43cc19020e90bdf49ad7aff307735c4073789addf9b970d4dc5c,,subtipo=serie_indicador
vault_curado,Matriz-de-Metricas-por-Objetivo.md,Matriz-de-Metricas-por-Objetivo,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Planejamento Estrategico 2026]] | [[Fonte - Dados Marketing]],[[Pilares-Estrategicos-de-Comunicacao]] | [[Dicionario-de-KPIs]] | [[Processo-de-Briefing]],auditado,05-Metricas-e-Decisao/Matriz-de-Metricas-por-Objetivo.md,1898,418d0fb934a397bf07a551c8a4d78704bcdcd0b586ce06c759e1724e08b69fdc,,subtipo=modelo
vault_curado,Qualidade-dos-Dados-de-Marketing.md,Qualidade-dos-Dados-de-Marketing,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Dados Marketing]] | [[Fonte - Relatorios Mensais de Marketing]],[[Fonte - Dados Marketing]] | [[Dicionario-de-KPIs]] | [[Pendencias-de-Dados]],auditado,05-Metricas-e-Decisao/Qualidade-dos-Dados-de-Marketing.md,2144,6b0ffb3f58e270a06ce0e4a57caa3d8916f69df884808c2eb101cbe7488f52d9,,subtipo=auditoria_dados
vault_curado,Registro-de-Decisoes.md,Registro-de-Decisoes,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Reunioes de Junho 2026]] | [[Fonte - Briefing do projeto]],[[Governanca-de-Aprovacoes]] | [[Ritual-Mensal-de-Metricas]] | [[Ritual-Semanal-de-Priorizacao]],auditado,05-Metricas-e-Decisao/Registro-de-Decisoes.md,1798,9910f738d95083ee99a7124c90ee2a4abcf14964435773db958464e55ec68036,,subtipo=registro
vault_curado,Resumo-Instagram-90-Dias.md,Resumo-Instagram-90-Dias,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Dados Marketing]],[[Instagram]] | [[Dicionario-de-KPIs]] | [[Historico-de-KPIs-Mensais]],auditado,05-Metricas-e-Decisao/Resumo-Instagram-90-Dias.md,1698,768c5a1aa98ab2b23f8d003db7e21bd2454d411263d56ba43d2faba0a156ff9a,,subtipo=analise
vault_curado,Riscos-Operacionais.md,Riscos-Operacionais,metrica,05-Metricas-e-Decisao,alta,avancada,[[Fonte - Notas Operacionais]] | [[Fonte - Dados Marketing]] | [[Fonte - Conversas WhatsApp]],[[Privacidade-e-Seguranca]] | [[Qualidade-dos-Dados-de-Marketing]] | [[Gestao-de-Capacidade-e-WIP]],auditado,05-Metricas-e-Decisao/Riscos-Operacionais.md,2037,ad233368ca429b5041aff58f731dd307f1753789b87bd108542345f31c9f44b4,,subtipo=registro_risco
vault_curado,Diretoria-e-Presidencia.md,Diretoria-e-Presidencia,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Estrategia-ACIRV-2026]] | [[Registro-de-Decisoes]] | [[Governanca-de-Aprovacoes]],auditado,06-Pessoas-e-Stakeholders/Diretoria-e-Presidencia.md,1571,62f0b0b6c4da0a5d67f05c0ee38bdd0a0a8fa9cab12c25d19e9831952488455f,,subtipo=grupo_stakeholder
vault_curado,FACIEG-e-Rede-Associativa.md,FACIEG-e-Rede-Associativa,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Autoridade-Institucional]] | [[WhatsApp-e-Comunicacao-Segmentada]] | [[Politica-Editorial-de-Evidencia]],auditado,06-Pessoas-e-Stakeholders/FACIEG-e-Rede-Associativa.md,1640,eae813304e47529841a7fbc41e97228e139099aaed096d6a86f47cad7c411613,,subtipo=organizacao
vault_curado,Janaine-Gerencia.md,Janaine-Gerencia,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Fluxo-Macro-de-Eventos]] | [[Calendario-Editorial-e-de-Eventos]] | [[Governanca-de-Aprovacoes]],auditado,06-Pessoas-e-Stakeholders/Janaine-Gerencia.md,1479,d6327ff77bf53477194c0dc0795659376f7ae896ab612bcd62af2cf18547f64c,,subtipo=pessoa
vault_curado,Jose-Carlos-Cintra.md,Jose-Carlos-Cintra,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Assessoria-de-Imprensa]] | [[Politica-Editorial-de-Evidencia]] | [[Cafe-com-o-Presidente]],auditado,06-Pessoas-e-Stakeholders/Jose-Carlos-Cintra.md,1567,83e4a1d21c5317ea9edf5c12a5f214012c5c15e2ae7df3b960a8db68dd307473,,subtipo=pessoa
vault_curado,Kevyn-Comunicacao.md,Kevyn-Comunicacao,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Sistema-Operacional-de-Marketing]] | [[Vivianne-VCOM]] | [[Raphael-Valongo]],auditado,06-Pessoas-e-Stakeholders/Kevyn-Comunicacao.md,1816,03840d763b02d3ef0d740ba99fe1d860da75e66f447109f7b788df84fd5ea120,,subtipo=pessoa
vault_curado,Mapa-de-Stakeholders.md,Mapa-de-Stakeholders,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Conversas WhatsApp]],[[Fonte - Diagnostico de Stakeholders]] | [[WhatsApp-e-Comunicacao-Segmentada]] | [[RACI-de-Eventos]],auditado,06-Pessoas-e-Stakeholders/Mapa-de-Stakeholders.md,1938,3ec4bff0f128df6ebc7f0935df4e37b290df28b994349bfc90ea157049d3f8f2,,subtipo=mapa
vault_curado,Raphael-Valongo.md,Raphael-Valongo,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Criterios-de-Priorizacao-de-Marketing]] | [[Governanca-de-Aprovacoes]] | [[Fonte - Notas Operacionais]],auditado,06-Pessoas-e-Stakeholders/Raphael-Valongo.md,1562,feacce67bae8b04fd4cac7b72173af4c67e513d130f2d465bddbcfa0e7fedf6c,,subtipo=pessoa
vault_curado,VCOM.md,VCOM,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Kevyn-Comunicacao]] | [[Vivianne-VCOM]] | [[Processo-de-Briefing]],auditado,06-Pessoas-e-Stakeholders/VCOM.md,1441,b7e9b2a0ef755ffaedc20cc124f9a831bd065c96158a039a2400449499ce9419,,subtipo=organizacao
vault_curado,Vivianne-VCOM.md,Vivianne-VCOM,stakeholder,06-Pessoas-e-Stakeholders,media,avancada,[[Fonte - Diagnostico de Stakeholders]] | [[Fonte - Notas Operacionais]],[[Kevyn-Comunicacao]] | [[Governanca-de-Aprovacoes]] | [[Planejamento-de-Junho-2026]],auditado,06-Pessoas-e-Stakeholders/Vivianne-VCOM.md,1570,d1a1e5026c0a9926d5e507862da09a19918f0740a3c5483c48d6deb27271e0f2,,subtipo=pessoa
vault_curado,Organizacao-SudoExpo-09-06-2026.md,Organizacao-SudoExpo-09-06-2026,reuniao,07-Reunioes-e-Decisoes,media,avancada,[[Fonte - Reunioes de Junho 2026]],[[SudoExpo-2026]] | [[RACI-de-Eventos]] | [[Checklist-de-Evento]],auditado,07-Reunioes-e-Decisoes/Organizacao-SudoExpo-09-06-2026.md,1492,24d84107d3f9f0774e7dffc108b649e509000005e02f8e67043b13b1056d5fd1,,subtipo=reuniao
vault_curado,Planejamento-de-Junho-2026.md,Planejamento-de-Junho-2026,reuniao,07-Reunioes-e-Decisoes,media,avancada,[[Fonte - Reunioes de Junho 2026]] | [[Fonte - Notas Operacionais]],[[Reuniao-Geral-de-Marketing-01-06-2026]] | [[Calendario-Editorial-e-de-Eventos]] | [[Quadro-Operacional-Kanban]],auditado,07-Reunioes-e-Decisoes/Planejamento-de-Junho-2026.md,1976,2f1c003ed091413ab80ba9549eafd5950ac0feb557f0eb49060a1fbd5bbf8ec4,,subtipo=planejamento
vault_curado,Reuniao-Geral-de-Marketing-01-06-2026.md,Reuniao-Geral-de-Marketing-01-06-2026,reuniao,07-Reunioes-e-Decisoes,media,avancada,[[Fonte - Reunioes de Junho 2026]],[[Planejamento-de-Junho-2026]] | [[Ritual-Semanal-de-Priorizacao]] | [[Fonte - Reunioes de Junho 2026]],auditado,07-Reunioes-e-Decisoes/Reuniao-Geral-de-Marketing-01-06-2026.md,1745,64fcd72a0fc1fca62d89818fce057b42580b8bbc64c6293989c1404b99c0e238,,subtipo=reuniao
vault_curado,Reuniao-de-Metricas-08-06-2026.md,Reuniao-de-Metricas-08-06-2026,reuniao,07-Reunioes-e-Decisoes,media,avancada,[[Fonte - Reunioes de Junho 2026]],[[Historico-de-KPIs-Mensais]] | [[Qualidade-dos-Dados-de-Marketing]] | [[Registro-de-Decisoes]],auditado,07-Reunioes-e-Decisoes/Reuniao-de-Metricas-08-06-2026.md,1563,9ad3e093fa60c91e5049ebd5f0da6a9f7fae6413ba497cf8e0a3fdbba058d51b,,subtipo=reuniao
vault_curado,SCRUM-15-06-2026.md,SCRUM-15-06-2026,reuniao,07-Reunioes-e-Decisoes,media,avancada,[[Fonte - Reunioes de Junho 2026]],[[Quadro-Operacional-Kanban]] | [[Gestao-de-Capacidade-e-WIP]] | [[Ritual-Semanal-de-Priorizacao]],auditado,07-Reunioes-e-Decisoes/SCRUM-15-06-2026.md,1510,6fae42a8eaa2df4e5e9045a9bc553c823cc1e71ccafb2701ce451da77046b02b,,subtipo=reuniao
vault_curado,Agenda-de-90-Dias.md,Agenda-de-90-Dias,operacao,08-Agenda-e-Execucao,media,avancada,[[Fonte - Reunioes de Junho 2026]] | [[Fonte - Notas Operacionais]],[[Calendario-Editorial-e-de-Eventos]] | [[SudoExpo-2026]] | [[Ritual-Semanal-de-Priorizacao]],auditado,08-Agenda-e-Execucao/Agenda-de-90-Dias.md,1866,e2a4d8e9b5f9bc34acbde5c75c2ae790f469af88311d0bdcbfe08838d467d249,,subtipo=agenda
vault_curado,Checklist-Diario-de-Comunicacao.md,Checklist-Diario-de-Comunicacao,operacao,08-Agenda-e-Execucao,media,avancada,[[Fonte - Notas Operacionais]],[[Quadro-Operacional-Kanban]] | [[Calendario-Editorial-e-de-Eventos]] | [[Processo-de-Briefing]],auditado,08-Agenda-e-Execucao/Checklist-Diario-de-Comunicacao.md,1717,92224e1341ac1fcdbc1863894b438ae130946f0c182f1c7f465b881f5175ebf0,,subtipo=checklist
vault_curado,Checklist-de-Publicacao.md,Checklist-de-Publicacao,operacao,08-Agenda-e-Execucao,media,avancada,[[Fonte - Notas Operacionais]],[[Governanca-de-Aprovacoes]] | [[Politica-Editorial-de-Evidencia]] | [[Instagram]],auditado,08-Agenda-e-Execucao/Checklist-de-Publicacao.md,1507,f132b8e8ab93b320f22d28561ee3e6fa01aa06db1425e578531af13f3ee5558f,,subtipo=checklist
vault_curado,Pendencias-de-Dados.md,Pendencias-de-Dados,pendencia,08-Agenda-e-Execucao,media,avancada,[[Fonte - Dados Marketing]],[[Qualidade-dos-Dados-de-Marketing]] | [[Dicionario-de-KPIs]] | [[Ritual-Mensal-de-Metricas]],auditado,08-Agenda-e-Execucao/Pendencias-de-Dados.md,1622,14c2c52809fbfb78c0a5b519f2360c83dbad98a7bea255e0c2982b054ef2b7a0,,subtipo=pendencia
vault_curado,Quadro-Operacional-Kanban.md,Quadro-Operacional-Kanban,operacao,08-Agenda-e-Execucao,media,avancada,[[Fonte - Reunioes de Junho 2026]],[[Criterios-de-Priorizacao-de-Marketing]] | [[Gestao-de-Capacidade-e-WIP]] | [[Ritual-Semanal-de-Priorizacao]],auditado,08-Agenda-e-Execucao/Quadro-Operacional-Kanban.md,2288,feb4e424e6f985a599bf379c8f03565f751b87a98884ef9cae535ce29d11ae88,,subtipo=kanban
